,0,1,2,3,4,5,6,7
1810_ATAC,0.0881,0.014,0.3045,-0.1487,0.1355,0.0499,-0.1148,0.0931
1811_ATAC,0.0531,0.1174,0.0808,-0.1017,-0.2194,0.2406,-0.1255,0.1183
1812_ATAC,-0.4445,0.1374,0.2223,-0.2924,0.0799,-0.1862,0.5042,-0.0752
1813_ATAC,0.3579,0.2227,-0.2218,0.1325,0.052,-0.0015,-0.611,0.0845
1814_ATAC,0.1626,-0.4328,-0.1539,-0.1505,0.1566,-0.0628,0.4424,0.0495
1815_ATAC,0.1422,0.3091,-0.0136,-0.1265,-0.0062,0.0749,-0.1104,0.0967
1816_ATAC,-0.0165,0.1769,0.0552,-0.109,-0.0673,-0.0176,-0.0598,-0.0698
1817_ATAC,0.0441,-0.1867,-0.3301,-0.019,0.0266,-0.2357,0.0454,0.3235
1818_ATAC,-0.1988,0.0843,0.1788,0.0741,-0.3267,0.0564,-0.0219,-0.1438
1819_ATAC,0.4731,0.1044,0.0153,0.0462,0.0743,-0.0481,0.032,-0.1526
1820_ATAC,0.2264,-0.1824,-0.077,-0.1221,0.2715,-0.2934,0.0917,-0.2326
1821_ATAC,-0.195,0.03,0.1523,0.2444,-0.3663,0.1265,0.077,-0.1479
1822_ATAC,-0.1495,-0.0966,-0.1007,-0.0759,0.394,-0.0616,0.0637,0.237
1823_ATAC,-0.1274,-0.165,-0.0353,-0.1304,0.3313,0.0864,-0.0093,0.0089
1824_ATAC,-0.1263,0.054,0.2605,0.1644,-0.3748,0.0177,0.053,-0.125
1825_ATAC,0.2307,0.0459,0.1386,-0.0403,0.094,0.1174,-0.005,-0.0533
1826_ATAC,-0.3487,-0.0833,-0.1092,0.3364,-0.1394,0.2396,-0.3586,-0.3917
1827_ATAC,0.1347,-0.642,0.2965,0.4014,0.235,-0.0221,0.129,-0.0724
1828_ATAC,-0.2285,-0.0426,0.0695,0.1939,-0.2529,0.0703,-0.1729,-0.3086
1829_ATAC,-0.0854,-0.0527,-0.1784,-0.2051,0.2237,0.0866,0.1742,-0.1435
1830_ATAC,0.0874,0.2185,0.0216,-0.1025,-0.0633,0.035,0.0345,-0.1011
1831_ATAC,0.251,0.0468,0.1028,-0.0436,-0.0432,0.1392,-0.0055,-0.0867
1832_ATAC,-0.2063,0.041,-0.0492,0.15,-0.2123,-0.0009,-0.1209,-0.2702
1833_ATAC,-0.1788,-0.0015,0.1651,0.2237,-0.3126,0.0792,-0.0107,-0.1981
1834_ATAC,0.1812,0.0516,0.1245,-0.102,0.0327,0.0018,-0.0117,-0.0967
1835_ATAC,-0.1914,0.1682,-0.4795,-0.577,0.3345,0.351,0.1472,0.0362
1836_ATAC,0.3489,0.1414,-0.002,0.0869,-0.1559,0.0898,-0.2642,0.0673
1837_ATAC,-0.1509,-0.0288,-0.4685,-0.3452,0.0054,-0.3167,0.0601,0.1154
1838_ATAC,0.1075,0.1003,0.0158,0.0755,-0.0876,0.2273,0.082,0.1122
1839_ATAC,0.0111,0.1225,0.1172,0.2021,0.2966,0.1519,-0.0482,-0.0536
1840_ATAC,-0.0289,0.1361,0.0434,-0.0796,-0.2621,0.2423,-0.0523,0.11
1841_ATAC,-0.0072,-0.2535,-0.5921,-0.0485,0.7853,0.104,0.1972,0.2483
1842_ATAC,0.1297,0.3351,-0.1146,-0.075,-0.1654,0.0702,0.3367,0.1493
1843_ATAC,-0.4218,-0.0856,0.0813,0.6255,-0.0628,0.0108,-0.2412,-0.2391
1844_ATAC,-0.0593,0.232,-0.0018,-0.0167,0.0367,0.0315,0.1297,-0.14
1845_ATAC,0.2852,0.0523,0.0651,-0.012,0.0762,0.0187,0.0099,-0.0792
1846_ATAC,0.2155,0.1217,0.1691,-0.1702,-0.1254,0.1745,0.0618,0.0821
1847_ATAC,-0.0455,0.2269,-0.9269,0.2555,-0.0616,-0.28,0.7217,0.3319
1848_ATAC,-0.1588,-0.2309,-0.0768,-0.2871,0.2978,-0.5802,-0.2253,0.2223
1849_ATAC,0.3593,0.1173,0.2525,0.1267,-0.084,0.0602,-0.2789,0.1031
1850_ATAC,0.3863,0.19,0.0397,-0.0531,0.0338,0.1048,0.1985,0.028
1851_ATAC,-0.1747,-0.0119,-0.0603,0.1573,0.1953,0.0931,0.2243,0.0651
1852_ATAC,0.1482,0.1183,0.1042,-0.0474,-0.1462,0.2009,-0.3101,0.1257
1853_ATAC,0.1256,-0.3071,0.026,0.116,0.2133,0.1858,0.3404,0.0917
1854_ATAC,-0.0476,0.3035,-0.181,0.0971,-0.0683,0.0315,-0.0285,-0.0045
1855_ATAC,0.375,0.1905,-0.2954,-0.1449,-0.2274,0.0588,-0.284,0.0012
1856_ATAC,0.3052,0.248,-0.1873,0.2604,0.0365,-0.0069,-0.4605,0.0477
1857_ATAC,-0.2751,-0.1635,-0.4154,-0.1612,0.4537,0.3087,-0.4257,-0.3829
1858_ATAC,0.1435,0.1303,-0.0037,-0.0806,-0.152,0.1193,-0.0679,0.0675
1859_ATAC,-0.0468,0.1327,0.0072,-0.0558,-0.3278,0.1649,-0.2267,0.1891
1860_ATAC,0.0674,0.1343,0.0661,-0.0963,-0.0648,0.0103,-0.0318,-0.061
1861_ATAC,-0.0642,0.2686,0.1313,0.1465,0.2134,-0.0992,-0.1001,0.0135
1862_ATAC,0.0463,-0.5749,0.186,0.1121,0.2001,0.3218,0.3933,0.3557
1863_ATAC,0.0647,0.1382,0.2497,-0.0174,0.2505,-0.0543,-0.0491,0.0224
1864_ATAC,-0.0823,0.2325,-0.0075,-0.1684,-0.2596,0.1788,-0.0782,0.1688
1865_ATAC,-0.1353,-0.2102,-0.1504,-0.0145,-0.1736,-0.0235,0.1154,-0.1505
1866_ATAC,-0.2191,-0.5499,-0.004,0.1087,0.0003,0.3469,0.1508,0.5206
1867_ATAC,0.1259,0.2546,0.0122,-0.038,-0.1128,-0.0209,-0.0542,-0.0167
1868_ATAC,0.2062,-0.4085,0.0592,-0.2282,0.4274,0.0475,-0.3558,0.4058
1869_ATAC,0.0204,0.1783,0.1939,-0.2806,0.0969,-0.0663,0.0367,0.0123
1870_ATAC,0.193,-0.0267,0.2316,0.0627,-0.0045,0.1052,-0.2528,0.0325
1871_ATAC,-0.258,0.0189,0.0023,0.1767,-0.159,-0.0345,-0.1863,-0.3307
1872_ATAC,0.0423,0.0371,-0.3045,-0.7091,0.2918,0.1984,0.1862,0.0556
1873_ATAC,0.2225,0.0686,0.1692,-0.1245,0.126,0.0506,0.0525,0.0359
1874_ATAC,-0.0272,0.0997,0.1141,0.0794,0.1104,0.1087,-0.016,-0.127
1875_ATAC,0.1081,-0.2402,-0.411,-0.1719,-0.1098,-0.1646,-0.4908,0.3013
1876_ATAC,0.1304,-0.0112,0.1368,-0.1047,-0.0219,-0.0349,-0.1151,-0.0378
1877_ATAC,0.3061,-0.6222,0.1357,0.295,-0.113,-0.2251,0.0073,0.1861
1878_ATAC,0.3056,0.26,-0.0234,0.0021,-0.0158,-0.0125,0.2244,-0.0467
1879_ATAC,0.2342,0.2519,-0.088,0.2733,0.0319,0.0824,-0.4049,0.2966
1880_ATAC,0.0987,0.1599,0.2977,-0.3007,0.2188,-0.0003,0.0233,0.0672
1881_ATAC,0.0067,0.212,0.0956,0.1387,0.1209,-0.1283,-0.1159,-0.0379
1882_ATAC,0.378,-0.4984,-0.1366,-0.8943,0.1078,-0.2459,0.7348,0.2165
1883_ATAC,0.3398,-0.283,-0.0256,0.1347,0.0482,-0.2606,-0.1798,0.2206
1884_ATAC,0.1256,0.0894,0.039,-0.083,-0.0295,0.0211,0.0082,-0.115
1885_ATAC,0.0862,0.3146,-0.0308,-0.1008,-0.1645,0.1206,0.2287,0.0963
1886_ATAC,-0.0235,-0.3461,-0.2209,-0.4164,-0.1756,-0.3945,-0.0961,0.0943
1887_ATAC,-0.1753,-0.4843,-0.5334,-0.2819,0.7248,0.115,-0.2451,-0.477
1888_ATAC,0.1344,0.1506,-0.4419,0.0944,0.0118,-0.3826,0.4709,0.0117
1889_ATAC,-0.0668,-0.2705,-0.0219,0.2481,0.4444,-0.6453,-0.0418,0.2541
1890_ATAC,-0.0195,0.2255,0.11,0.0555,0.3007,0.0187,0.0489,-0.0473
1891_ATAC,-0.1628,-0.0729,0.1897,0.2985,0.105,0.2313,-0.0688,-0.0402
1892_ATAC,-0.0428,-0.3213,-0.2494,-0.1,0.4514,-0.4746,-0.3946,0.138
1893_ATAC,0.3409,0.2291,0.0331,0.1119,-0.0946,0.1457,0.0859,0.3633
1894_ATAC,0.4425,-0.0434,0.0037,0.0296,-0.2996,0.2157,-0.0678,0.0946
1895_ATAC,0.1081,0.2454,-0.101,-0.0192,-0.0072,0.1208,-0.2022,-0.1193
1896_ATAC,0.0693,0.1014,0.0333,-0.1193,-0.2862,0.2692,-0.046,0.0316
1897_ATAC,0.232,0.1662,-0.0107,-0.0439,-0.0049,-0.0285,0.0493,-0.1371
1898_ATAC,0.2346,0.0809,0.0406,0.0791,0.1422,0.0549,-0.167,0.2279
1899_ATAC,-0.3133,-0.0181,0.2834,0.3984,-0.2313,0.1064,0.0941,-0.1755
1900_ATAC,-0.0244,-0.125,-0.1777,0.2775,0.3458,0.1688,0.2404,0.1854
1901_ATAC,-0.4783,0.0343,-0.1694,0.3051,-0.1134,0.3487,0.0416,-0.3193
1902_ATAC,0.141,-0.4481,0.2202,0.041,0.1495,0.1719,-0.0589,0.1841
1903_ATAC,0.1811,0.2818,-0.024,0.0522,-0.0552,0.0572,-0.2964,-0.0492
1904_ATAC,-0.0894,-0.0283,0.2313,0.2303,-0.388,0.0404,0.0313,-0.147
1905_ATAC,-0.0258,-0.152,-0.2161,-0.4107,-0.1469,-0.1851,-0.0377,0.045
1906_ATAC,-0.0107,0.1525,0.11,0.1107,0.246,0.1694,0.0108,-0.0824
1907_ATAC,-0.0262,0.1073,0.1205,0.2301,0.184,-0.0445,-0.1473,-0.025
1908_ATAC,-0.0238,0.1144,0.2042,-0.0657,-0.1355,0.4105,-0.1493,0.1478
1909_ATAC,-0.1548,-0.0962,-0.1445,-0.1933,-0.079,-0.0628,-0.1573,0.016
1910_ATAC,-0.0804,-0.0993,-0.2014,-0.1197,0.0747,-0.1395,0.1314,-0.1912
1911_ATAC,-0.1477,-0.0278,0.0467,0.0027,-0.2205,0.0875,-0.1135,-0.3856
1912_ATAC,-0.0262,0.1995,0.1161,0.2273,0.2308,-0.0891,-0.1109,0.044
1913_ATAC,-0.1132,-0.0387,-0.2257,-0.3702,0.0782,0.221,-0.1175,-0.0876
1914_ATAC,0.0506,0.2179,-0.2135,0.0585,-0.1481,-9.05E-05,-0.0646,-0.2446
1915_ATAC,-0.0005,0.2726,-0.2494,0.2131,-0.0544,0.1118,-0.2236,0.1704
1916_ATAC,-0.2894,-0.1784,0.0083,-0.0163,-0.0735,-0.0126,0.1074,0.2538
1917_ATAC,-0.357,0.1645,-0.1375,0.3889,-0.1862,0.5794,0.4684,-0.0278
1918_ATAC,-0.0745,-0.023,0.1875,0.1318,-0.3232,0.0854,0.0131,-0.2019
1919_ATAC,-0.0534,0.2948,-0.2997,0.2279,-0.0911,0.0958,-0.0975,0.1004
1920_ATAC,-0.2256,-0.011,-0.313,-0.2065,0.1485,0.4157,-0.1556,0.0495
1921_ATAC,0.1904,0.074,0.0715,-0.0895,0.0206,0.0602,0.0393,-0.1109
1922_ATAC,0.1305,0.0223,0.2518,-0.0965,0.1439,0.1336,-0.071,0.0161
1923_ATAC,-0.0159,0.3546,-0.0847,-0.1186,-0.1954,0.0722,0.2777,0.0839
1924_ATAC,-0.094,-0.6209,0.2983,0.2706,0.1913,-0.2123,-0.389,0.3055
1925_ATAC,-0.0014,0.1354,0.1532,0.2453,0.3461,0.2009,-0.0113,-0.0546
1926_ATAC,0.1804,-0.4782,-0.344,-0.3614,0.2696,-0.3125,-0.3381,-0.3215
1927_ATAC,0.2048,0.1101,0.2234,0.224,0.0195,-0.0678,-0.2773,0.1438
1928_ATAC,0.3631,0.0589,0.1445,-0.0453,0.0254,0.1063,0.0005,-0.017
1929_ATAC,0.1281,-0.5251,-0.1012,0.0266,0.0291,-0.0377,0.0897,-0.1022
1930_ATAC,0.1635,-0.5009,0.0767,0.0259,0.1947,-0.1041,0.1119,-0.1014
1931_ATAC,0.0779,0.1788,0.023,0.166,0.2162,0.0192,0.0181,-0.0682
1932_ATAC,0.3674,0.0184,0.0019,0.0182,-0.2971,0.2175,-0.0301,0.0628
1933_ATAC,-0.1397,0.2663,0.1817,-0.1065,0.2956,-0.0055,0.0438,-0.0084
1934_ATAC,0.0703,-0.1447,-0.1598,-0.4303,0.2017,-0.0739,-0.0864,-0.2335
1935_ATAC,0.1485,0.2403,0.1081,-0.146,-0.1434,0.2234,0.1031,0.0605
1936_ATAC,-0.3393,-0.1703,-0.2374,-0.4191,0.0907,0.2265,-0.7148,0.4251
1937_ATAC,0.0732,0.1398,0.2229,0.3194,0.2504,-0.1054,-0.2737,0.1213
1938_ATAC,0.0639,-0.0894,0.0423,-0.1746,-0.0957,-0.0035,0.018,0.1883
1939_ATAC,-0.0426,-0.273,-0.1041,-0.1452,-0.2344,0.1539,0.3955,0.313
1940_ATAC,-0.24,0.1315,-0.5507,-0.462,0.2315,0.2635,0.0737,0.2023
1941_ATAC,0.0201,0.1519,0.2003,0.2744,0.2946,-0.102,-0.2411,0.0639
1942_ATAC,-0.0718,0.2637,0.1326,-0.0566,0.2706,-0.0873,0.0486,-0.0169
1943_ATAC,-0.2579,-0.0615,-0.1084,0.1069,0.0097,0.1526,-0.0701,-0.3274
1944_ATAC,-0.0164,0.2392,0.0767,-0.0248,0.1573,0.0167,0.0185,-0.0737
1945_ATAC,0.1168,-0.3092,-0.152,0.1634,0.2343,0.0477,0.0037,0.2519
1946_ATAC,-0.0275,0.1151,0.0706,0.1352,0.1959,0.0546,-0.0497,-0.118
1947_ATAC,0.1915,0.1398,0.1301,0.2017,0.1948,0.1536,-0.3765,-0.0407
1948_ATAC,0.1562,-0.1998,-0.1091,-0.0681,0.3442,0.0047,-0.0787,-0.0596
1949_ATAC,0.1565,0.1903,-0.2199,0.2359,-0.1233,-0.1483,-0.2438,-0.2656
1950_ATAC,0.4071,0.0084,0.1966,0.0479,-0.0381,0.2911,-0.0588,-0.0592
1951_ATAC,0.0597,0.2886,-0.3051,0.4147,0.0573,0.2295,0.0041,0.1922
1952_ATAC,0.154,0.0459,0.2465,-0.0144,-0.0948,0.0975,-0.2408,0.0214
1953_ATAC,0.1063,-0.0855,-0.3669,0.1366,0.336,-0.1539,-0.1459,0.1575
1954_ATAC,-0.1441,-0.1124,-0.2241,0.0658,0.2305,0.1546,0.3948,0.077
1955_ATAC,0.0842,0.3513,-0.0531,0.0312,-0.2114,0.041,0.2291,0.2688
1956_ATAC,0.155,0.1866,-0.0865,0.033,-0.0211,0.2471,-0.1657,-0.0035
1957_ATAC,0.111,-0.5352,0.0202,-0.2301,0.1172,0.0823,0.1282,0.4771
1958_ATAC,-0.0257,0.2398,-0.2336,0.2562,-0.1272,0.0207,-0.0442,-0.0701
1959_ATAC,0.2313,0.0933,-0.0243,-0.0186,0.0163,0.0462,0.0709,-0.2056
1960_ATAC,0.2615,0.1271,0.071,-0.004,-0.2561,0.1396,-0.0299,0.0187
1961_ATAC,-0.4654,-0.019,-0.1607,0.4563,-0.1516,0.2259,-0.1767,-0.3692
1962_ATAC,0.0364,0.0607,0.1347,0.1936,-0.313,0.0427,-0.0421,0.058
1963_ATAC,0.5663,0.1338,-0.3017,0.4399,0.1596,-0.0919,-0.225,-0.3828
1964_ATAC,-0.1212,0.3245,0.285,-0.2949,0.3518,0.004,0.1023,0.0988
1965_ATAC,0.0148,0.1318,-0.0048,0.0649,0.1493,0.0556,0.0496,-0.2011
1966_ATAC,0.0829,0.3168,-0.2429,0.401,-0.0669,0.1594,0.0203,0.2029
1967_ATAC,-0.2666,-0.1711,-0.2449,0.011,0.3175,-0.1898,-0.1582,0.2364
1968_ATAC,0.0829,0.1851,0.1643,-0.1451,-0.1277,0.2899,0.0736,0.0904
1969_ATAC,0.0338,0.1828,0.0459,0.0908,0.1701,-0.0304,-0.0024,-0.0839
1970_ATAC,0.0731,0.0442,0.1765,-0.0832,0.0401,0.0114,-0.1189,-0.0172
1971_ATAC,-0.2603,0.0007,-0.3826,-0.4832,0.024,0.4132,-0.1311,0.2116
1972_ATAC,0.1373,0.0545,0.0745,-0.0688,-0.0191,-0.0612,-0.0677,-0.0853
1973_ATAC,0.044,0.3131,-0.272,0.31,0.014,0.233,0.0202,0.0929
1974_ATAC,-0.1844,-0.0859,-0.131,0.1054,-0.2546,0.2996,0.0028,-0.6247
1975_ATAC,-0.0571,0.2328,0.1147,0.0685,0.3302,0.0732,0.0194,-0.0125
1976_ATAC,0.0454,0.2164,0.0111,0.0208,0.198,0.0433,0.0349,-0.1115
1977_ATAC,-0.0863,-0.0624,-0.2274,-0.1531,0.048,-0.0622,0.0521,-0.0258
1978_ATAC,0.0309,0.1966,0.1258,0.3215,0.2547,-0.1381,-0.1936,0.0487
1979_ATAC,-0.0303,0.1741,0.1142,0.1261,0.2754,0.171,-0.0708,-0.1069
1980_ATAC,-0.1062,0.1544,0.0854,0.1207,0.2038,0.1668,-0.009,-0.0844
1981_ATAC,0.2338,-0.0309,0.2452,-0.0854,0.1595,0.1492,-0.0356,-0.0154
1982_ATAC,-0.0274,-0.5473,0.1268,0.1684,0.1916,0.331,-0.0027,0.1092
1983_ATAC,0.1705,0.1511,0.0008,-0.0748,-0.1429,0.1444,-0.0833,-0.0178
1984_ATAC,0.3221,0.2221,-0.3152,-0.1244,-0.2484,-0.0484,-0.1649,-0.0876
1985_ATAC,-0.0314,0.2064,-0.0063,0.0631,0.1101,-0.0904,-0.0092,-0.1295
1986_ATAC,0.4604,0.0008,-0.0163,0.0984,-0.2459,0.2524,0.0304,0.0404
1987_ATAC,-0.0497,-0.3008,-0.064,-0.1687,0.091,-0.5274,0.0641,0.3051
1988_ATAC,-0.0572,0.3192,-0.295,0.1584,-0.0406,0.1327,-0.0811,0.1231
1989_ATAC,0.0065,-0.7456,-0.0248,-0.0621,0.1074,-0.5647,0.0885,-0.2102
1990_ATAC,0.136,0.055,-0.5902,0.352,-0.0633,-0.4415,0.0971,0.2079
1991_ATAC,0.0179,-0.2585,-0.0659,0.146,0.2074,0.0715,0.4695,0.1568
1992_ATAC,-0.2539,-0.0975,0.0263,0.3357,-0.1036,0.0181,-0.3161,-0.3438
1993_ATAC,0.1973,0.0215,0.1352,-0.1187,0.0118,0.0453,-0.094,-0.0892
1994_ATAC,0.1037,-0.2439,-0.1672,0.0689,-0.0317,-0.0157,0.1617,0.1759
1995_ATAC,-0.0957,-0.0564,-0.1426,-0.0996,-0.4079,0.4171,0.3711,-0.6506
1996_ATAC,0.4014,-0.256,-0.2408,0.4913,0.7868,-0.099,-0.025,0.6668
1997_ATAC,-0.4264,-0.3912,-0.4477,-0.3074,0.4841,0.4024,-0.4155,-0.6511
1998_ATAC,0.0549,-0.2949,-0.2154,-0.5064,-0.1501,0.0212,-0.0869,0.116
1999_ATAC,0.2191,0.0881,0.0717,-0.0662,-0.081,0.0595,-0.0426,-0.1268
2000_ATAC,-0.0088,-0.2965,0.0936,-0.2585,0.4199,-0.206,-0.5132,0.1982
2001_ATAC,0.0112,0.1253,0.1144,0.029,0.224,0.1373,-0.0004,-0.0974
2002_ATAC,-0.136,0.0005,0.1798,0.1764,-0.3936,0.0937,0.0232,-0.144
2003_ATAC,0.0263,0.1026,0.0554,0.2344,0.2513,0.1116,-0.0436,-0.0747
2004_ATAC,0.2604,0.1715,-0.3018,0.1993,-0.0129,-0.0889,-0.1713,-0.3594
2005_ATAC,0.0435,0.1748,-0.0422,-0.0994,-0.1655,0.0668,-0.0463,-0.002
2006_ATAC,0.0619,-0.4836,0.0597,-0.1626,0.2815,0.127,0.0127,-0.1836
2007_ATAC,0.1642,0.0598,0.0882,-0.1413,-0.0159,-0.0103,-0.0458,-0.1097
2008_ATAC,0.0648,0.3032,-0.1095,-0.1269,-0.1705,0.081,0.2633,0.0043
2009_ATAC,0.3178,0.2759,-0.3555,0.2048,-0.0037,0.1563,-0.095,0.1521
2010_ATAC,0.1877,0.2878,0.0249,-0.0607,-0.0957,0.1494,0.2287,0.0382
2011_ATAC,-0.0322,-0.0684,0.2638,0.1405,-0.4259,0.1914,0.141,-0.1739
2012_ATAC,0.3393,0.0159,0.1774,0.3562,0.2925,-0.0204,-0.0495,0.0589
2013_ATAC,0.0187,-0.068,-0.1515,-0.0224,0.4397,0.0006,0.0302,0.0235
2014_ATAC,0.1552,-0.2934,-0.0782,-0.0849,0.1168,0.1483,-0.5714,0.0219
2015_ATAC,-0.2173,-0.1377,-0.1374,0.043,0.5512,-0.1818,0.1863,0.2113
2016_ATAC,-0.2481,0.0608,0.1028,0.237,-0.3794,0.258,0.2182,-0.1665
2017_ATAC,0.0702,-0.2958,0.0027,-0.2503,0.0634,0.0924,0.2566,-0.1402
2018_ATAC,-0.1447,-0.2034,-0.1447,0.03,0.2218,-0.1949,-0.2697,0.4018
2019_ATAC,0.1864,0.0502,0.0987,-0.1464,0.0588,0.1127,0.0906,-0.0721
2020_ATAC,-0.2403,-0.7363,-0.3036,0.1137,0.3734,0.2439,-0.2814,-0.4963
2021_ATAC,0.1048,0.1096,0.1027,-0.0564,0.0039,-0.1101,-0.0695,-0.0481
2022_ATAC,-0.0301,0.1683,-0.011,0.1372,0.1272,0.1178,-0.003,-0.1736
2023_ATAC,-0.0012,-0.3491,0.1522,-0.2462,0.2845,0.0215,-0.6171,0.3545
2024_ATAC,-0.4173,0.1527,0.4552,-0.0362,0.355,-0.195,0.6591,0.2474
2025_ATAC,-0.0599,-0.0339,0.1579,0.1392,-0.4303,0.1693,0.038,-0.2405
2026_ATAC,0.5078,-0.3284,0.29,-0.1067,0.8597,0.1752,1.0383,-1.656
2027_ATAC,-0.0312,-0.0759,0.2292,0.1306,-0.3414,0.1047,0.0047,-0.2438
2028_ATAC,-0.1098,-0.2816,0.022,-0.0766,-0.1435,-0.0214,-0.0685,-0.2722
2029_ATAC,0.2924,0.1604,0.0754,0.0546,-0.0603,0.0654,-0.2713,0.0762
2030_ATAC,0.2671,0.1834,-0.0108,0.0701,-0.1101,0.0525,-0.0417,-0.0093
2031_ATAC,0.5115,0.1886,-0.3691,-0.1707,-0.2295,-0.023,-0.2958,-0.1241
2032_ATAC,0.1838,0.0229,0.1775,-0.1054,-0.0659,0.2439,-0.0376,0.0407
2033_ATAC,0.1644,0.0721,0.0993,-0.116,0.0665,-0.0057,-0.0012,-0.0931
2034_ATAC,-0.024,0.2864,-0.0263,-0.0282,0.163,-0.0096,0.1365,-0.1661
2035_ATAC,-0.0983,-0.1463,-0.2106,-0.2429,0.6313,0.2706,-0.443,-0.4078
2036_ATAC,0.1191,-0.2928,-0.0489,0.0556,-0.098,-0.4118,0.059,-0.2405
2037_ATAC,-0.0288,-0.1058,-0.4351,-0.3073,-0.1823,-0.2152,0.086,0.0655
2038_ATAC,-0.2114,-0.1979,-0.1387,0.0302,0.1399,0.2487,0.2324,0.0214
2039_ATAC,0.0086,-0.1645,-0.2215,-0.1451,0.3428,-0.0871,0.1603,-0.0968
2040_ATAC,-0.0086,0.1978,0.0544,-0.1714,-0.0797,-0.0612,0.0429,-0.0619
2041_ATAC,-0.4178,0.0306,-0.0895,0.3639,-0.1709,0.1359,-0.1584,-0.2349
2042_ATAC,0.2086,-0.454,0.1401,0.0897,-0.0278,-0.1081,0.1462,0.2673
2043_ATAC,0.2142,0.1803,0.0347,-0.147,0.0473,-0.1122,0.1079,-0.0596
2044_ATAC,0.1242,-0.1035,0.1366,0.1879,0.3221,0.0314,0.0388,0.2115
2045_ATAC,0.1844,0.3255,-0.0752,0.114,0.0434,0.0544,-0.4215,0.1216
2046_ATAC,0.3964,0.0892,0.0317,-0.0223,0.084,0.0321,0.1059,-0.0893
2047_ATAC,0.5167,0.1131,-0.0858,-0.0313,-0.2165,0.172,0.1587,0.0115
2048_ATAC,0.1179,0.036,0.1329,-0.0658,0.0395,0.0166,-0.0534,-0.0686
2049_ATAC,0.1336,0.1746,0.0751,-0.1658,0.0384,-0.1357,0.0112,-0.0338
2050_ATAC,-0.2302,-0.093,-0.1282,-0.1533,0.317,-0.2338,-0.1116,0.1405
2051_ATAC,0.1554,0.1614,-0.0641,-0.098,-0.2631,0.1738,0.0903,-0.0001
2052_ATAC,0.1939,-0.8167,0.2084,-0.2516,0.1323,0.1245,0.4811,-0.3888
2053_ATAC,0.1926,0.0381,0.0678,-0.0594,0.0165,-0.0246,-0.0141,-0.0889
2054_ATAC,-0.0173,0.128,0.097,0.2018,0.2262,0.1132,-0.0354,-0.0267
2055_ATAC,0.0891,0.0833,0.1686,-0.19,0.0934,-0.0383,0.0053,-0.0525
2056_ATAC,0.2715,0.1051,-0.1297,-0.0917,-0.2575,0.1082,-0.2577,-0.0113
2057_ATAC,0.0272,0.0744,0.179,-0.0922,-0.0388,-0.0414,-0.1432,-0.0471
2058_ATAC,0.2789,0.158,-0.2849,0.4508,-0.0231,-0.0332,-0.0864,-0.2381
2059_ATAC,0.0679,0.0405,0.2158,-0.1488,0.0962,-0.0118,-0.0832,0.0468
2060_ATAC,0.0707,0.2106,0.0053,0.1897,0.2842,0.0197,0.0379,-0.1036
2061_ATAC,0.3624,0.2031,0.1072,0.0765,-0.1267,0.2246,0.1782,0.1452
2062_ATAC,0.0915,-0.0663,-0.0094,-0.0325,0.3766,0.0623,0.2241,0.061
2063_ATAC,0.155,0.2906,-0.0392,-0.0133,0.0435,0.1952,-0.0988,-0.025
2064_ATAC,0.1376,0.4405,-0.1129,0.251,0.025,0.2155,0.0254,0.2906
2065_ATAC,0.0095,-0.0817,0.3393,0.0995,-0.2259,0.3546,0.1499,-0.0662
2066_ATAC,0.1929,0.0655,0.0927,-0.1045,0.0551,0.0025,-0.0145,-0.1286
2067_ATAC,0.1215,-0.4077,0.1041,0.1213,0.2027,0.2827,-0.119,-0.0034
2068_ATAC,-0.074,0.1995,0.1004,-0.0523,0.2466,0.0383,0.0787,-0.0415
2069_ATAC,0.2355,-0.4018,0.3635,0.3702,-0.1248,-0.0009,0.0445,-0.0794
2070_ATAC,0.2376,0.1716,-0.2746,0.4834,-0.1244,-0.1131,-0.0235,-0.1478
2071_ATAC,-0.0464,0.2606,0.0249,-0.1907,-0.2287,0.1108,0.0443,0.1183
2072_ATAC,0.0585,0.1986,-0.2174,0.2685,-0.18,-0.107,-0.0934,-0.2001
2073_ATAC,0.3532,0.1242,0.044,0.0838,0.0038,-0.1609,-0.0482,-0.0117
2074_ATAC,0.0781,0.0667,0.1565,-0.1013,0.0405,0.005,-0.1038,-0.0309
2075_ATAC,0.3002,0.2189,-0.0346,-0.0159,-0.2233,0.0074,0.0731,-0.0024
2076_ATAC,0.3878,-0.5751,0.0082,-0.3555,0.39,-0.2293,-0.2771,0.0996
2077_ATAC,0.0354,0.1129,0.0594,-0.1055,-0.0878,0.0032,-0.1037,-0.1133
2078_ATAC,0.3138,0.1792,-0.0626,0.045,-0.1795,-0.0432,-0.3019,0.0866
2079_ATAC,0.1671,-0.3464,0.1045,0.1191,0.1123,0.1715,0.3401,0.1519
2080_ATAC,-0.0222,0.2381,0.167,-0.0021,0.2751,0.0802,-0.0496,-0.0519
2081_ATAC,-0.5158,0.024,-0.0749,0.4931,-0.0471,0.2451,-0.0723,-0.214
2082_ATAC,-0.0613,0.1223,0.0721,0.112,0.2222,0.0448,0.0218,-0.0897
2083_ATAC,0.052,0.1692,0.076,0.2006,0.1399,-0.0024,-0.0986,-0.0887
2084_ATAC,0.1134,0.0352,0.1923,-0.1284,0.0431,0.0634,-0.1406,-0.0385
