,0,1,2,3,4,5,6,7
1699_RNA,0.3313,-0.5442,0.2789,-0.265,-0.4387,-0.1668,0.042,-0.4422
1700_RNA,-0.8015,-0.4679,0.1775,-0.1458,0.4005,0.7432,0.9364,0.6243
1701_RNA,0.8958,-0.1308,-0.1584,-0.0312,0.1079,-0.508,-0.3305,-0.2649
1702_RNA,0.6201,0.2252,0.0627,0.3174,-0.0197,-0.342,-0.2571,-0.2375
1703_RNA,0.4555,0.0813,-0.1213,-0.8881,-0.1634,0.7989,-0.9594,0.371
1704_RNA,-0.4517,-0.4525,0.357,0.213,0.3655,0.6269,0.4722,0.4341
1705_RNA,-0.9317,-0.7542,0.453,0.1844,0.7375,0.7263,0.7748,0.736
1706_RNA,-0.7262,-0.5529,0.2185,-0.0178,0.5445,0.7734,0.5919,0.6327
1707_RNA,0.3576,0.3026,0.1154,0.3626,0.0666,-0.4687,-0.5193,-0.2124
1708_RNA,0.2295,0.1807,-0.0122,0.0548,0.1871,-0.212,-0.2117,-0.2415
1709_RNA,-0.4606,-0.7628,0.0701,-0.0217,0.494,0.4332,0.5228,0.4758
1710_RNA,-0.0383,-0.1718,0.1562,0.5053,0.1859,-0.0265,-0.5969,1.0429
1711_RNA,-0.4938,-0.4197,-0.1295,-0.4191,0.1643,0.7924,0.5917,0.4991
1712_RNA,0.3127,0.356,0.1539,0.1714,-0.5586,-0.5671,-0.2517,-0.5295
1713_RNA,0.2122,0.1309,0.0285,0.1496,-0.0888,-0.3587,-0.0981,-0.1748
1714_RNA,0.3717,-0.5142,0.367,-0.3292,-0.1816,-0.1554,0.1167,-0.3703
1715_RNA,-0.4738,-0.0991,0.3238,-1.0761,-0.7656,0.5234,-0.0219,1.0773
1716_RNA,0.7107,0.0672,-0.16,0.0687,0.0496,-0.4851,-0.2715,-0.3472
1717_RNA,0.3392,0.2258,0.2591,-0.1681,-0.225,-0.6052,-0.5324,-0.5573
1718_RNA,0.4307,0.4359,-0.1562,0.1849,-0.1437,-0.6271,-0.133,-0.1499
1719_RNA,0.5345,0.1487,0.4189,0.2674,-0.1386,-0.294,-0.1765,-0.3825
1720_RNA,0.5021,0.4753,0.0789,0.3333,-0.1394,-0.6441,-0.4877,-0.1438
1721_RNA,-0.5551,-0.4841,-0.2,-0.0093,0.3759,0.6478,0.5425,0.5079
1722_RNA,0.5278,-0.0045,0.4559,-0.1466,-0.1789,-0.5654,0.156,-0.0166
1723_RNA,0.3709,0.0412,0.247,0.1651,0.0104,-0.537,-0.8605,-0.2318
1724_RNA,0.624,0.4057,-0.2121,-0.4209,-0.0088,-0.6157,-0.4654,-0.0967
1725_RNA,0.4881,0.0075,0.3445,-0.079,-0.2551,-0.6987,0.0442,-0.0204
1726_RNA,0.4236,0.3308,0.071,-0.3565,-0.2326,-0.422,-0.3216,-0.4898
1727_RNA,-0.4256,-0.2993,0.1356,-0.203,0.0412,0.6336,0.4842,0.444
1728_RNA,0.6719,0.5599,-0.1282,0.4255,0.1766,-0.5901,-0.6192,-0.2961
1729_RNA,0.4091,0.0154,0.2439,0.0257,-0.016,-0.2671,-0.006,-0.1476
1730_RNA,0.8258,0.483,-0.0741,0.3731,0.0275,-0.5809,-0.4258,-0.4085
1731_RNA,-0.8257,-0.4453,0.4182,-0.5099,0.357,0.4453,0.6382,0.6439
1732_RNA,-0.7446,-0.3351,0.0969,0.0509,0.4619,0.9157,0.4256,0.6059
1733_RNA,-0.4908,-0.6245,-0.1994,0.0691,-0.0128,0.616,0.2154,0.3439
1734_RNA,-0.8975,-0.4974,0.461,-0.042,0.0371,0.7207,0.9923,0.5057
1735_RNA,0.1726,-0.0091,0.2219,-0.1171,-0.0458,-0.1969,0.15,-0.0045
1736_RNA,0.7489,0.2016,0.0195,0.0886,0.0369,-0.3111,-0.2822,-0.2195
1737_RNA,-0.4934,-0.4705,0.1531,0.1587,0.5412,0.5318,0.3956,0.4629
1738_RNA,0.3904,0.2918,-0.0584,0.4205,0.0701,-0.53,-0.2963,-0.4842
1739_RNA,0.5437,-0.2283,0.2801,-0.4668,-0.0024,-0.2561,-0.1276,-0.4282
1740_RNA,0.7899,0.0884,-0.4807,-1.1033,-0.1563,0.7577,-1.0833,0.4998
1741_RNA,0.3042,0.0261,0.306,0.1142,-0.0783,-0.2641,-0.0506,-0.3629
1742_RNA,0.1091,-0.5858,0.5676,0.416,0.0225,0.284,-0.6972,0.7748
1743_RNA,-0.2025,-0.0092,0.25,0.1566,0.0689,0.2459,0.3495,0.193
1744_RNA,0.3028,0.2078,-0.0563,0.0767,-0.0993,-0.6517,-0.5708,-0.1849
1745_RNA,0.2612,0.3648,-0.0208,0.3059,0.1202,-0.319,-0.2788,-0.1537
1746_RNA,0.6163,0.1505,0.1606,-0.3419,-0.5072,-0.6131,-0.4597,-0.7838
1747_RNA,0.5005,0.1722,0.0104,0.1906,-0.0212,-0.5277,-0.5844,-0.3061
1748_RNA,-0.6251,-0.4515,0.2367,0.0448,0.5768,0.6647,0.4651,0.4601
1749_RNA,-1.0812,-0.5297,-0.2956,-0.2652,0.7054,1.0485,0.4757,0.7123
1750_RNA,0.5671,0.1463,0.1018,0.1795,0.0365,-0.0281,-0.2343,-0.1258
1751_RNA,-0.1306,-0.5201,0.853,0.0338,-0.1912,0.1342,-0.6597,0.6851
1752_RNA,0.5287,0.1762,-0.2554,0.1288,-0.4289,-0.8105,-0.125,-0.1164
1753_RNA,0.5177,0.3926,-0.1959,-0.4161,-0.5305,-0.6133,-0.1734,-0.0769
1754_RNA,0.8222,-0.2295,0.6034,0.0679,-0.8009,-0.8982,-0.0215,-0.2792
1755_RNA,-0.9102,-0.4961,0.5112,0.0569,0.1594,0.6695,0.6629,0.4747
1756_RNA,-0.0385,-0.2801,0.5372,0.9127,-0.5053,0.5833,-0.8517,0.5644
1757_RNA,0.5315,0.2338,0.1269,0.0113,0.0229,-0.2974,-0.2841,-0.2119
1758_RNA,0.3183,0.2355,0.0686,0.3438,-0.0174,-0.4785,-0.4616,-0.3906
1759_RNA,-0.9255,-0.5394,0.1894,-0.0551,0.5094,0.5677,0.7447,0.6508
1760_RNA,0.3845,0.1943,-0.1212,0.0798,0.133,-0.1358,-0.1721,0.0424
1761_RNA,-0.584,-0.4517,0.1307,0.0211,0.3028,0.5012,0.3173,0.4656
1762_RNA,-0.4463,-0.6206,-0.117,-0.1455,0.1174,0.8476,0.5465,0.4479
1763_RNA,0.7317,0.2329,0.1241,0.176,-0.0319,-0.4034,-0.2669,-0.2755
1764_RNA,0.4624,0.3346,0.0072,0.3503,-0.081,-0.6856,-0.3876,-0.3519
1765_RNA,-0.7138,-0.1979,0.1194,0.1606,0.2267,1.0526,0.8494,0.3028
1766_RNA,0.7758,0.1557,-0.0689,0.1978,0.135,-0.4601,-0.2971,-0.3497
1767_RNA,-0.871,-0.5966,0.3039,0.4291,0.2083,0.6235,0.5772,0.5084
1768_RNA,0.7767,0.0782,0.0181,0.018,-0.0492,-0.2603,-0.2419,-0.081
1769_RNA,-0.0332,-0.1183,-0.193,-0.1973,-0.2071,0.4806,0.1193,-0.1401
1770_RNA,-0.2189,0.0265,0.1843,-0.8921,-0.9139,0.6717,0.0556,0.9413
1771_RNA,0.3726,-0.2315,0.6154,0.5788,0.0026,0.039,-0.4861,1.3691
1772_RNA,-0.4114,-0.1448,0.0416,-0.2987,0.1905,0.7502,0.3706,0.3712
1773_RNA,0.0255,-0.3349,0.5404,0.1755,-0.0909,0.2692,-0.5228,0.4733
1774_RNA,-0.4179,-0.5921,0.3933,0.2375,0.3037,0.8776,0.6178,0.2774
1775_RNA,0.3325,0.3814,0.0153,0.3346,-0.1618,-0.8044,-0.6953,-0.1386
1776_RNA,-0.814,-0.3789,0.5555,-0.0678,0.1136,0.7305,0.7504,0.3637
1777_RNA,0.5257,-0.0568,0.5184,0.0084,-0.4803,-0.6799,0.1084,-0.0394
1778_RNA,0.2481,0.3573,-0.1038,0.1278,-0.0753,-0.5255,-0.1563,-0.1552
1779_RNA,-0.2775,0.1166,0.2496,-0.0512,0.136,0.361,0.3833,0.0743
1780_RNA,-0.5882,-0.4565,0.1455,0.2847,0.2201,0.6407,0.3743,0.3951
1781_RNA,0.8081,0.989,-0.6601,0.7886,-0.9037,-0.1125,0.087,1.2851
1782_RNA,0.5297,0.0281,0.252,-0.0533,-0.0141,-0.4835,-0.1286,-0.1135
1783_RNA,-0.4187,-0.4271,0.0158,-0.2383,0.0639,0.8105,0.564,0.4119
1784_RNA,0.59,0.4525,-0.0569,0.3307,0.1533,-0.4887,-0.3915,-0.3015
1785_RNA,-0.5988,-0.0324,0.1543,-0.2483,0.3982,0.7642,0.3571,0.4716
1786_RNA,0.6483,0.2762,0.0279,0.294,0.0661,-0.3534,-0.4065,-0.1737
1787_RNA,0.4767,-0.1634,0.3815,-0.5018,-0.0031,-0.2354,0.0521,-0.1906
1788_RNA,0.5766,0.2395,0.043,0.285,-0.0138,-0.1738,-0.2553,-0.1632
1789_RNA,-0.9923,-0.5913,-0.0382,0.2912,0.1831,0.8532,0.7329,0.6776
1790_RNA,0.5799,0.0728,0.3354,-0.154,0.0319,-0.512,0.0345,-0.0238
1791_RNA,0.3855,0.2569,-0.0254,0.331,0.071,-0.3332,-0.2232,-0.4608
1792_RNA,0.2946,0.1947,0.0983,0.0364,-0.3552,-0.7019,-0.8496,-0.203
1793_RNA,-0.839,-0.5423,0.1724,-0.0946,0.1157,0.7399,0.8364,0.5629
1794_RNA,-0.672,-0.2544,0.2422,0.1648,-0.02,0.123,-0.5834,0.709
1795_RNA,-0.712,-0.3892,0.5316,-0.4842,0.1318,0.284,0.4549,0.6795
1796_RNA,-0.1386,-0.0488,0.4023,0.1488,-0.1052,-0.1903,-0.6598,0.4565
1797_RNA,0.3456,0.2886,0.0736,0.1645,0.0996,-0.1758,-0.2523,-0.0923
1798_RNA,0.4353,0.2432,-0.1275,0.1844,0.0688,-0.4494,-0.2997,-0.1888
1799_RNA,-0.171,-0.4229,-0.03,-0.469,-0.3476,1.1155,0.5226,0.1126
1800_RNA,0.5111,0.3402,0.0676,0.1599,0.1401,-0.1247,-0.3028,-0.0422
1801_RNA,-0.6749,-0.4966,0.1183,-0.1113,0.1522,0.5721,0.398,0.5684
1802_RNA,0.6191,0.2932,0.0344,0.2904,-0.0836,-0.3643,-0.2351,-0.2287
1803_RNA,0.2857,-0.5307,0.356,-0.1279,-0.3533,-0.1999,0.0082,-0.5808
1804_RNA,0.1068,-0.1766,0.3239,-0.1073,-0.0664,-0.1992,0.0598,-0.4306
1805_RNA,0.6963,0.1863,0.1054,0.3025,-0.0527,-0.3036,-0.1831,-0.2981
1806_RNA,0.4999,0.3681,-0.1728,0.305,-0.2002,-0.8353,-0.2144,-0.1251
1807_RNA,-0.4866,0.0672,0.5074,-0.7404,-0.4956,0.4794,0.1712,0.9922
1808_RNA,0.4258,0.2493,0.1397,0.1114,0.0439,-0.5834,-0.3726,-0.2166
1809_RNA,0.4276,0.2312,0.3194,-0.0892,-0.09,-0.642,-0.1846,-0.111
1810_RNA,0.3045,0.3183,-0.0728,0.1773,0.1134,-0.2286,-0.2311,-0.2063
1811_RNA,0.3324,0.3698,-0.076,0.0117,-0.265,-0.5809,-0.3465,-0.2819
1812_RNA,0.6062,0.1263,-0.2343,-0.9795,-0.1593,0.8006,-0.9058,0.5428
1813_RNA,0.5269,-0.2049,0.3658,-0.0843,-0.2211,-0.6708,0.2084,-0.1776
1814_RNA,-0.9697,-0.5806,0.004,-0.1592,0.4681,0.9941,0.9468,0.5808
1815_RNA,0.5463,-0.1876,0.2656,-0.2364,-0.344,-0.6007,0.0776,-0.1678
1816_RNA,0.4403,0.3573,0.0382,0.2439,0.039,-0.3155,-0.2608,-0.2696
1817_RNA,-0.4498,-0.1822,0.226,-0.0267,0.2075,0.6617,0.6057,0.4023
1818_RNA,-0.2355,-0.3379,0.6745,0.2325,-0.2091,0.0304,-0.7161,0.7346
1819_RNA,0.4205,0.2314,0.0038,0.243,-0.0775,-0.507,-0.3379,-0.309
1820_RNA,-0.5407,-0.4118,-0.0565,-0.169,0.2828,0.4963,0.4055,0.5796
1821_RNA,-0.6093,-0.6679,0.1215,0.2789,-0.2353,-0.0765,-1.1271,0.4723
1822_RNA,-1.0538,-0.3086,-0.1149,0.1028,0.4055,0.9484,0.7892,0.7322
1823_RNA,-0.3915,-0.3623,0.0886,-0.2544,0.2604,0.6905,0.3899,0.5031
1824_RNA,-0.3309,-0.6609,0.6392,0.0169,-0.3107,0.1028,-0.932,0.468
1825_RNA,0.3614,0.235,-0.0665,0.207,0.1829,-0.3889,-0.5088,-0.0956
1826_RNA,0.2249,-0.3854,0.1058,0.5616,0.0038,0.2508,-0.5007,0.792
1827_RNA,-0.9057,-0.4062,0.129,0.1668,0.0898,0.6587,0.6848,0.4889
1828_RNA,-0.1209,-0.5477,0.3577,0.1701,-0.2965,0.0287,-0.4338,0.8199
1829_RNA,-0.5945,-0.5426,-0.1662,0.072,0.2549,0.4848,0.549,0.5023
1830_RNA,0.3904,0.3761,0.0198,0.1927,0.0895,-0.4805,-0.4353,-0.1207
1831_RNA,0.3243,0.1036,0.0263,0.1416,0.0833,-0.3681,-0.2016,-0.1779
1832_RNA,0.2242,-0.4219,0.6503,0.222,0.0133,0.1745,-0.4162,0.8899
1833_RNA,-0.4637,-0.3477,0.8585,0.1861,-0.4751,0.0898,-0.9753,0.6433
1834_RNA,0.3795,0.2745,-0.0152,0.2158,0.1862,-0.3465,-0.5613,0.0022
1835_RNA,-0.2262,-0.3736,-0.3464,-0.4146,-0.3355,1.2536,0.4414,-0.2517
1836_RNA,0.5785,0.249,0.5101,0.4377,-0.371,-0.9977,-0.0404,-0.5714
1837_RNA,-0.3685,-0.1463,0.1587,-0.1477,0.2047,0.7093,0.4259,0.3194
1838_RNA,0.6206,0.2909,-0.1954,-0.0513,-0.1049,-0.4663,-0.2624,-0.1696
1839_RNA,0.6782,0.1473,-0.1177,0.1279,0.1329,-0.3859,-0.3239,-0.183
1840_RNA,0.1509,0.2054,-0.0074,-0.0034,-0.0591,-0.2204,-0.0711,0.0343
1841_RNA,-0.1416,-0.6563,0.0182,0.0074,0.3223,0.6085,0.1336,0.2758
1842_RNA,0.3491,0.5049,-0.1312,-0.4536,-0.2746,-0.409,-0.3375,-0.5398
1843_RNA,0.3116,-0.5075,0.8383,0.606,0.0602,0.4095,-0.6852,1.1535
1844_RNA,0.6615,0.0497,0.0399,0.0771,0.0016,-0.2843,-0.2003,-0.3108
1845_RNA,0.2913,0.1096,-0.1399,0.196,0.0849,-0.5246,-0.2343,-0.3156
1846_RNA,0.314,0.4973,-0.0813,0.2445,-0.0003,-0.5435,-0.3813,-0.3322
1847_RNA,-0.5743,-0.5361,0.3254,0.5117,0.1424,0.654,0.4088,0.3668
1848_RNA,-0.3741,-0.4625,0.0712,-0.4357,0.2277,0.7274,0.5359,0.3752
1849_RNA,0.6462,0.1478,-0.1262,0.0854,-0.0188,-0.7986,-0.3079,-0.3545
1850_RNA,0.4881,0.4349,-0.0591,0.085,0.1324,-0.5372,-0.4597,-0.1081
1851_RNA,-0.5987,-0.4181,0.1462,0.4331,0.4149,0.6418,0.6673,0.4412
1852_RNA,0.1758,0.1605,0.0419,0.0957,-0.1562,-0.5084,0.0301,-0.2076
1853_RNA,-0.7051,-0.4301,0.3608,-0.1241,-0.0029,0.7423,1.1115,0.4338
1854_RNA,0.4346,-0.0531,0.3615,-0.3377,-0.045,-0.2363,0.1995,-0.126
1855_RNA,0.598,0.0193,0.0438,-0.1701,-0.6683,-0.6263,0.0605,-0.0019
1856_RNA,0.337,-0.1867,0.2069,-0.1659,-0.1438,-0.3573,0.1022,-0.2263
1857_RNA,-0.2334,-0.0091,0.2068,-0.6217,-0.528,0.4341,0.0924,0.6739
1858_RNA,0.32,0.1308,0.1653,0.2113,-0.1509,-0.5938,-0.1296,-0.1933
1859_RNA,0.2706,0.1478,-0.0887,0.3196,-0.2949,-0.6976,0.0047,-0.3305
1860_RNA,0.4463,0.3434,0.1019,0.366,0.0328,-0.5554,-0.665,-0.2238
1861_RNA,0.7675,0.0373,-0.1354,-0.0545,0.1932,-0.395,-0.3572,-0.1441
1862_RNA,-0.9854,-0.3949,0.596,0.4497,0.0754,0.9196,0.3592,0.3404
1863_RNA,0.7321,0.4761,0.1523,0.4706,0.0659,-0.4001,-0.465,-0.451
1864_RNA,0.3612,0.3614,-0.1124,-0.0867,-0.1979,-0.5075,-0.1941,-0.1866
1865_RNA,-0.9456,-0.3351,0.4166,0.0569,0.1997,0.5845,0.5435,0.5139
1866_RNA,-0.5932,-0.4549,0.39,0.4054,0.0801,0.8081,0.1955,0.2853
1867_RNA,0.536,0.3953,-0.0155,0.0352,0.0432,-0.7043,-0.4236,-0.2624
1868_RNA,-0.1448,-0.3347,-0.0796,-0.4305,-0.0258,0.4244,0.3702,0.321
1869_RNA,0.3787,0.3374,-0.0238,0.0688,0.2067,-0.1623,-0.2712,-0.0222
1870_RNA,0.6359,0.1292,-0.003,0.1723,-0.0115,-0.642,-0.3679,-0.3737
1871_RNA,0.1791,-0.2168,0.3889,0.0154,-0.0963,0.0407,-0.0733,0.658
1872_RNA,0.0222,-0.1548,-0.1317,-0.2036,-0.3052,0.5444,0.1889,0.035
1873_RNA,0.3916,0.2465,0.0241,0.2282,0.0673,-0.4287,-0.6189,-0.1139
1874_RNA,0.491,-0.0205,-0.0146,0.0186,0.0214,-0.2046,-0.2338,-0.1312
1875_RNA,-0.2375,-0.1752,-0.0465,-0.198,-0.1686,0.9818,0.2019,0.437
1876_RNA,0.2825,0.2538,0.1718,0.2764,0.0697,-0.3791,-0.6992,-0.225
1877_RNA,-0.755,-0.5766,0.4861,-0.0647,0.3224,0.5471,0.8493,0.4855
1878_RNA,0.4743,0.29,0.1193,-0.2027,-0.1302,-0.3643,-0.3595,-0.5243
1879_RNA,0.2849,0.0107,0.3111,-0.0251,-0.1254,-0.3674,0.0943,-0.1735
1880_RNA,0.4874,0.3006,-0.0456,0.1664,0.1524,-0.2153,-0.329,-0.1294
1881_RNA,0.8412,0.0821,-0.0387,0.172,0.0714,-0.5291,-0.3409,-0.3393
1882_RNA,-0.6786,-0.3678,0.3527,-0.1083,0.4172,0.9652,0.82,0.446
1883_RNA,-0.2287,-0.1205,-0.0853,-0.1035,0.1108,0.0048,0.2177,0.1826
1884_RNA,0.2649,0.1933,-0.0442,0.4971,0.0981,-0.666,-0.5563,-0.4269
1885_RNA,0.5532,0.3613,0.0031,-0.4305,-0.1761,-0.5086,-0.4871,-0.5122
1886_RNA,-0.7189,-0.3803,-0.1339,-0.2393,0.2083,0.9898,0.7821,0.5849
1887_RNA,-0.4967,-0.2812,0.3467,-0.6092,-0.2029,0.3763,0.2657,0.884
1888_RNA,-0.1526,-0.121,-0.0337,0.1501,0.2783,0.1353,0.4408,0.2408
1889_RNA,-0.5265,-0.6044,0.1341,-0.1237,0.2206,0.7579,0.8963,0.4468
1890_RNA,0.8035,0.249,0.0085,0.1641,-0.076,-0.3418,-0.2786,-0.2563
1891_RNA,0.2725,0.1131,0.5868,0.4341,0.0598,-0.143,-0.4052,0.5256
1892_RNA,-0.5683,-0.3793,0.0217,-0.3872,0.078,0.7363,0.4929,0.4927
1893_RNA,0.4027,0.4437,0.3667,0.224,-0.2562,-0.6969,-0.2193,-0.3991
1894_RNA,0.4783,0.304,-0.0718,0.2372,-0.3476,-0.7467,-0.2507,-0.2069
1895_RNA,0.6947,0.1836,0.5634,-0.0802,-0.0183,-0.7419,0.0717,0.1078
1896_RNA,0.2994,0.2419,-0.0945,0.1137,-0.1912,-0.5644,-0.0802,-0.1541
1897_RNA,0.1611,0.1578,0.3383,0.0853,0.0038,-0.3341,-0.5554,-0.1656
1898_RNA,0.6849,0.2597,0.0393,0.1374,-0.0599,-0.4816,-0.2463,-0.1568
1899_RNA,-0.3445,-0.246,0.5005,0.2425,-0.1291,-0.0279,-0.9057,0.7838
1900_RNA,-1.0971,-0.3563,0.189,0.1786,0.4031,0.7328,0.9723,0.697
1901_RNA,-0.0445,-0.2758,0.209,0.603,0.0946,0.1972,-0.6434,1.0152
1902_RNA,-1.042,-0.6196,-0.034,-0.0586,0.2334,1.0249,1.0097,0.6703
1903_RNA,0.5458,-0.0225,0.2698,-0.0376,-0.0189,-0.5812,-0.0742,-0.2099
1904_RNA,-0.5263,-0.7589,0.2919,0.2237,-0.3268,-0.103,-1.0071,0.3616
1905_RNA,-0.4406,-0.0936,0.0127,-0.3069,-0.1104,1.0762,0.6243,0.3276
1906_RNA,0.693,0.292,0.0156,0.2995,0.0642,-0.2794,-0.2173,-0.3271
1907_RNA,0.8236,-0.0065,-0.1034,0.1559,0.0017,-0.4855,-0.3075,-0.4149
1908_RNA,0.6068,0.4403,0.035,0.141,-0.1484,-0.492,-0.2358,-0.2123
1909_RNA,-0.8415,-0.2292,-0.2692,-0.265,-0.012,1.0655,0.6215,0.4294
1910_RNA,-0.8534,-0.5044,-0.1685,-0.1227,0.3441,0.7235,0.8207,0.7528
1911_RNA,0.2895,-0.2178,0.5883,0.3117,-0.2642,0.3612,-0.316,0.7745
1912_RNA,0.6706,0.1522,0.2709,0.2895,-0.1152,-0.2446,-0.2419,-0.4767
1913_RNA,-0.299,-0.3858,-0.2827,-0.1276,-0.1192,0.8893,0.2067,-0.0138
1914_RNA,0.3601,-0.4714,0.3144,-0.2939,-0.1882,-0.1958,0.058,-0.3679
1915_RNA,0.5955,-0.2901,0.505,-0.4806,-0.0496,-0.4099,0.1584,-0.2757
1916_RNA,-0.7128,-0.5019,0.1772,0.2966,0.509,0.635,0.5403,0.5493
1917_RNA,-0.4896,0.2104,-0.0092,0.3185,-0.0866,0.0119,-0.5645,0.8262
1918_RNA,-0.401,-0.5489,0.3076,0.269,-0.2873,0.0166,-0.8422,0.668
1919_RNA,0.5139,-0.2492,0.3534,-0.4734,0.008,-0.2193,0.0155,-0.2346
1920_RNA,-0.2627,-0.3563,-0.102,-0.1463,-0.1042,0.9558,0.115,0.1053
1921_RNA,0.3824,0.2888,-0.0152,0.2195,0.1087,-0.301,-0.294,-0.0622
1922_RNA,0.5562,0.3501,0.0054,0.2144,0.1014,-0.3249,-0.4178,-0.1422
1923_RNA,0.5269,0.6567,0.0181,-0.7147,-0.3231,-0.4869,-0.6281,-0.8038
1924_RNA,-1.0799,-0.3103,0.3358,0.1261,0.1533,0.7211,0.6552,0.5861
1925_RNA,0.7003,0.1976,0.1608,0.2144,-0.0544,-0.1988,-0.2296,-0.2983
1926_RNA,-0.631,-0.2989,-0.1449,-0.6741,-0.3065,0.7844,0.5241,0.91
1927_RNA,0.6777,0.2236,-0.0756,0.0859,0.1512,-0.5395,-0.3732,-0.1718
1928_RNA,0.4299,0.4159,-0.0766,0.2416,0.0538,-0.5734,-0.358,-0.318
1929_RNA,-0.7345,-0.5196,0.2037,-0.2563,0.2725,0.4241,0.2947,0.6084
1930_RNA,-0.9312,-0.4202,0.431,-0.3605,0.3832,0.6875,1.0678,0.6335
1931_RNA,0.5,0.2154,0.1352,0.1893,0.1137,-0.1266,-0.249,-0.1389
1932_RNA,0.5225,0.2713,-0.3427,0.2336,-0.1678,-0.8175,-0.2271,-0.2008
1933_RNA,0.5526,0.438,0.0058,0.314,0.0842,-0.2616,-0.2724,-0.3604
1934_RNA,-0.3081,-0.5259,-0.0692,-0.5436,-0.079,0.8358,0.5025,0.4261
1935_RNA,0.3825,0.3269,0.0051,0.1076,-0.0335,-0.5566,-0.3579,-0.0571
1936_RNA,-0.1687,-0.4189,-0.2223,-0.4829,-0.4103,1.2597,0.3372,0.0716
1937_RNA,0.6556,0.1842,0.0866,0.1116,0.0688,-0.2832,-0.2836,-0.3192
1938_RNA,-0.1008,-0.0055,0.0309,-0.0587,0.2524,0.1868,0.2418,0.1833
1939_RNA,-0.7747,-0.4169,0.4227,0.271,0.2141,0.6004,0.4802,0.3936
1940_RNA,-0.3714,-0.3206,-0.3757,-0.0372,-0.1587,1.169,0.0592,-0.1833
1941_RNA,0.7801,0.1463,0.0912,0.1888,0.0422,-0.3507,-0.3306,-0.4708
1942_RNA,0.5142,0.3085,0.0497,0.2142,0.0642,-0.2628,-0.2506,-0.2388
1943_RNA,-0.2755,-0.3086,0.5947,-0.1788,-0.3362,0.3861,-0.1059,0.9226
1944_RNA,0.655,0.3936,0.055,0.3223,0.1357,-0.288,-0.3747,-0.3515
1945_RNA,-0.7302,-0.4897,-0.0631,0.2346,0.3792,0.7082,0.5305,0.624
1946_RNA,0.8146,0.2082,0.1938,0.2369,-0.0698,-0.2276,-0.23,-0.2822
1947_RNA,0.6228,0.3432,0.5116,0.2914,-0.089,-0.3802,-0.2269,-0.357
1948_RNA,-0.5119,-0.4734,-0.0682,-0.0632,0.1795,0.699,0.24,0.4144
1949_RNA,0.4641,-0.5946,0.3461,-0.2217,-0.2315,-0.3471,0.1281,-0.4541
1950_RNA,0.4283,0.2694,-0.132,0.12,0.0243,-0.4844,-0.3185,-0.0441
1951_RNA,0.5377,-0.2506,0.6311,-0.4737,0.047,-0.3381,0.2127,-0.3496
1952_RNA,0.387,0.241,-0.1715,0.2684,-0.0944,-0.5758,-0.262,-0.1456
1953_RNA,-0.5103,-0.5825,-0.0789,-0.1432,0.2886,0.5564,0.343,0.4669
1954_RNA,-0.4872,-0.5061,0.1653,0.4511,0.3492,0.8755,0.4361,0.2982
1955_RNA,0.6501,0.6139,0.2118,-0.7109,-0.6245,-0.62,-0.5392,-1.265
1956_RNA,0.3904,0.0672,0.3517,0.0635,-0.131,-0.5147,0.0358,-0.191
1957_RNA,-1.0485,0.0098,0.2053,-0.0829,0.3651,0.9131,1.1237,0.5017
1958_RNA,0.4021,-0.4255,0.3577,-0.359,-0.0521,-0.2024,0.1253,-0.3275
1959_RNA,0.19,0.1093,0.0798,0.3039,-0.0137,-0.5068,-0.5528,-0.4185
1960_RNA,0.5885,0.187,-0.1783,0.0573,-0.1439,-0.7458,-0.3606,-0.1083
1961_RNA,0.5398,-0.3414,0.7714,0.4072,-0.1644,0.0535,-0.1916,1.0587
1962_RNA,0.0393,-0.1954,0.5708,0.043,-0.3041,-0.2786,-0.2447,0.617
1963_RNA,0.2964,-0.6212,0.373,-0.1357,-0.4134,-0.2027,0.014,-0.6799
1964_RNA,0.3776,0.1976,0.0674,-0.0431,0.0615,-0.0914,-0.1919,-0.2089
1965_RNA,0.4437,-0.0175,-0.0307,0.0692,0.0748,-0.2652,-0.1579,-0.1898
1966_RNA,0.2009,-0.0823,0.3392,-0.129,-0.0496,-0.266,0.1758,-0.2956
1967_RNA,-0.8225,-0.3874,-0.0309,-0.0574,0.4791,0.8505,0.7367,0.6885
1968_RNA,0.2951,0.4563,-0.0297,0.0474,-0.0654,-0.6117,-0.4784,-0.067
1969_RNA,0.529,0.1665,0.1191,0.2486,0.0888,-0.2456,-0.2229,-0.2866
1970_RNA,0.3691,0.3562,-0.1759,0.367,0.0266,-0.4591,-0.2259,-0.3294
1971_RNA,-0.1905,-0.3493,-0.2321,-0.1667,-0.1689,0.8643,0.2016,-0.126
1972_RNA,0.3978,0.1533,0.0942,0.1716,0.1259,-0.3956,-0.6853,-0.1399
1973_RNA,0.4637,-0.1882,0.4246,-0.4529,-0.0279,-0.2648,0.1714,-0.2235
1974_RNA,-0.0991,-0.1788,-0.0978,0.8656,-0.4445,0.1249,-0.6126,1.1327
1975_RNA,0.6656,0.1533,0.0746,0.3203,-0.1183,-0.2262,-0.1732,-0.3681
1976_RNA,0.6832,0.3041,0.1315,0.2572,0.056,-0.378,-0.3949,-0.2657
1977_RNA,-0.5497,-0.4368,-0.0625,-0.2319,0.1621,0.7643,0.6271,0.5223
