,0,1,2,3,4,5,6,7
185_RNA,0.14334841,0.2175626,0.17884086,-0.026653225,-0.5976364,0.5893255,0.64679587,0.1765936
186_RNA,-0.036310825,-0.19746397,-0.03240598,0.06705655,0.11200709,0.19697972,-0.13946621,0.086562656
188_RNA,0.122696064,-0.19330871,0.25703618,0.29710215,0.056426883,-0.03763555,-0.098571956,0.28537124
198_RNA,-0.19360708,0.16649702,-0.18503934,-0.4573761,-0.1604204,-0.29899207,0.01403213,0.40876195
199_RNA,0.20102367,-0.3741041,0.12469221,-0.34092823,0.07288349,-0.20639855,0.6373244,-0.4448993
200_RNA,0.13756382,-0.25641257,0.16114344,-0.15270784,-0.03224778,-0.096792005,0.51524085,-0.49782306
201_RNA,0.16355872,-0.22755007,-0.81346375,-0.13893424,0.69913185,-0.24905664,-0.05191056,0.22182165
208_RNA,-0.014392957,-0.1587475,0.05412797,0.11316302,0.083432436,0.0007400291,-0.073293656,0.08779179
211_RNA,-0.010437343,-0.15278654,0.17641972,0.018530464,0.14729472,-0.124930836,-0.27860802,-0.14536466
212_RNA,-0.16025922,-0.10054274,0.42311126,0.12964843,-0.0039051175,0.16291924,0.21189724,0.21222425
215_RNA,0.31801218,0.43310398,0.09460001,0.03972276,-0.26838917,0.40095413,0.6861582,-0.0089649465
223_RNA,-0.10680699,0.1850468,0.45685053,0.40469757,0.114130184,0.2213512,0.65403354,0.522646
229_RNA,0.108359694,-0.19953774,0.27871668,0.1935576,0.026102075,0.027257718,-0.07280513,0.33382225
230_RNA,0.029750472,-0.0671545,0.13846634,0.2560116,0.11467744,-0.11133739,-0.09085111,0.09985122
231_RNA,-0.14343855,0.14359592,-0.088927574,-0.28246173,-0.11616809,-0.22482605,-0.03652977,0.36926746
234_RNA,-0.12243351,-0.016732847,0.3045352,-0.041272853,0.76671267,-0.5967655,0.72777987,0.23910125
236_RNA,0.013903949,0.04747717,0.01521913,0.1633468,0.17598851,0.028064407,0.012773258,0.12767453
237_RNA,0.128111,-0.119904324,0.23854335,0.1835696,0.062270865,0.020323329,-0.09355274,0.24669297
239_RNA,0.051485937,-0.07348046,0.019940153,-0.06629685,0.16671328,-0.050487198,-0.11799379,-0.05556837
242_RNA,-0.16497678,0.040268168,-0.14763995,-0.40274754,-0.14556612,-0.23398285,-0.02530824,0.45127338
246_RNA,0.14109172,-0.30478802,0.13764536,-0.12657438,-0.07031235,-0.13175127,0.46120653,-0.5044707
247_RNA,1.2942704,0.11312832,0.41914752,0.428278,0.2315667,0.48010123,0.6257328,0.6756948
250_RNA,0.17612466,-0.21403848,-0.08316385,-0.059259634,0.10214981,0.016499564,0.36272737,-0.45892602
254_RNA,0.14676926,-0.31659064,0.23392738,-0.0053685782,-0.018493759,-0.12424868,0.36953875,-0.42411995
259_RNA,0.5113081,0.09862183,0.21023718,0.09105993,-0.003027508,-0.039091073,0.23469688,0.18373679
260_RNA,-0.10703291,-0.28064284,0.06312656,0.054201286,0.13464303,0.12847365,-0.13238944,0.09525096
265_RNA,0.108452015,-0.21541469,0.03553746,-0.16205706,0.032662943,0.063511394,0.5529459,-0.3684134
269_RNA,-0.14662062,0.11529355,-0.17604095,-0.28355545,-0.082903445,-0.25109658,-0.042565163,0.20272024
273_RNA,-0.0963835,-0.29357827,0.11276699,0.02692443,0.039591692,0.07061043,-0.20167065,0.172859
279_RNA,1.2283523,0.22590311,0.28826538,0.3074571,0.2585851,0.46000123,0.5155312,0.6440259
280_RNA,0.033431593,-0.3188289,0.29217324,0.09199599,0.050851263,0.03908483,-0.15389936,0.26177654
282_RNA,-0.110234156,0.05458136,-0.17434321,-0.38121694,0.09813653,-0.09758476,0.00079257495,0.24391736
289_RNA,0.07145955,-0.22409369,0.4685073,-0.07513301,0.358132,-0.118904985,-0.43496132,-0.24993713
290_RNA,0.0072207632,-0.07414894,-0.051855274,-0.22665314,-0.016155941,-0.048621543,0.0069773206,0.45666564
291_RNA,-0.11726755,0.041496053,-0.13283469,-0.38458768,0.059172668,-0.0313709,0.0035596313,0.3543738
297_RNA,0.05179372,-0.10057616,0.10143585,-0.030575285,0.16433068,-0.20815241,-0.3643054,-0.0152763445
300_RNA,0.07314238,-0.32289702,0.23820218,-0.10692907,0.2496915,-0.0451001,-0.21327536,-0.11264051
301_RNA,0.014113497,-0.2922649,0.23629832,0.09327914,0.10000478,0.030305855,-0.10661303,0.20758142
308_RNA,0.20855345,-0.15560363,0.29209432,-0.23516512,0.43121564,-0.03062307,-0.3513703,-0.17195177
312_RNA,-0.003435318,-0.2284006,0.20960118,0.07195643,0.47643405,-0.252185,-0.2544389,-0.027905824
317_RNA,0.03113658,-0.109432936,0.13370837,0.116208114,0.1257155,0.15491168,-0.13260154,0.21597342
318_RNA,0.24863072,0.35529643,-0.1083033,-0.078975156,-0.2447061,0.39789474,0.42713654,-0.10925432
322_RNA,0.16581908,-0.2528488,-0.050653912,-0.19529156,0.07310073,0.015944771,0.46299526,-0.4651672
324_RNA,0.05113795,-0.25674486,0.17039603,0.110452704,0.12205024,0.028504796,-0.0050869985,0.20362614
330_RNA,0.05998862,-0.17603193,0.18834767,0.16448314,0.061173618,0.032391213,-0.102550246,0.18956646
331_RNA,-0.004135285,-0.35179755,0.25431287,0.15137884,0.076488465,-0.04320029,-0.08691621,0.12976249
332_RNA,1.3788666,-0.10919435,0.5114825,0.3200762,-0.050313056,0.2991312,0.537129,0.51212627
343_RNA,-0.04025612,-0.1678343,0.0065928022,0.15042347,0.13155651,0.0146875605,-0.10470016,0.1420405
349_RNA,-0.026497684,-0.18530877,-0.024214208,0.072133414,0.13627912,0.036495022,-0.001177664,0.098898135
353_RNA,0.15345809,0.22107993,-0.33379197,0.09879897,0.27687588,0.4735584,0.47337347,-0.24244533
356_RNA,0.0807469,-0.2480916,0.030429028,-0.15617327,-0.054704353,-0.077849545,0.36477712,-0.29331192
358_RNA,-0.045717422,-0.07988851,0.050130315,0.12272785,0.10750546,0.1333991,-0.11220274,0.18521953
360_RNA,0.23344687,0.26515687,-0.14995691,0.0034414057,0.08679359,0.1693391,0.43815905,-0.10402816
369_RNA,0.015723545,-0.28047985,0.21818545,0.15679641,0.032782376,0.076583885,-0.12530991,0.2877663
371_RNA,-0.043390542,-0.31568483,0.11893164,0.09161606,0.09508592,0.039359562,-0.17616975,0.16169609
376_RNA,-0.06424345,0.17579873,-0.2770459,-0.49310043,-0.21532233,-0.34366024,-0.106517375,0.41375047
377_RNA,0.24863225,0.3272418,-0.027484067,-0.034078613,-0.14785339,0.1750741,0.40147692,-0.02566736
380_RNA,0.13860446,-0.3087747,0.1270733,-0.15097804,0.031177776,-0.19047116,0.46063808,-0.42239773
383_RNA,-0.0390175,-0.1633651,0.04893679,0.0637511,0.0901043,0.058702193,-0.15969576,0.20181815
384_RNA,0.08399451,0.036460713,-0.15819995,-0.42614067,0.0039412472,-0.10827909,0.051015068,0.6965973
389_RNA,-0.09935962,-0.017036391,-0.11311156,-0.32017854,0.06481377,0.051167868,-0.015109899,0.28815287
390_RNA,0.20974036,0.02534579,0.090365686,-0.14718574,-0.04138288,0.30712622,0.504412,-0.13015805
394_RNA,0.17446446,-0.067926824,0.11125829,-0.254934,0.024402382,0.047257796,0.62744254,-0.25073084
400_RNA,0.02658778,-0.2851372,0.13377918,-0.01309267,0.056708574,0.040921368,-0.111249276,0.13816552
406_RNA,0.04889941,-0.11486615,0.03457021,0.10712449,0.09314726,0.08376434,-0.10803987,0.21168113
411_RNA,0.039714318,-0.118392006,0.019856073,0.09323205,0.07821496,0.04853671,-0.08287172,0.11268631
412_RNA,1.2835586,-0.069941,0.5151799,0.6164612,0.2348466,0.78978527,0.81466305,0.5379541
416_RNA,-0.25099552,0.11557138,-0.16637072,-0.48077926,-0.16407095,-0.20945574,-0.06671137,0.17612727
418_RNA,0.06728989,-0.23338525,0.30837464,0.003647526,0.33986497,-0.13830279,-0.18387267,-0.18975693
419_RNA,0.021247659,-0.0029542653,0.025902778,0.20896639,0.18467851,-0.05765114,0.022268038,0.07335963
427_RNA,-0.34204203,-0.086947404,0.04987915,0.22289842,-0.1567247,-0.057391793,0.6549856,-0.40789643
429_RNA,0.08033395,-0.16809106,-0.026318066,-0.13799448,-0.015816675,-0.015974544,0.34611067,-0.17490183
433_RNA,-0.07974969,-0.17316473,-0.050448723,0.040011603,0.071898594,0.07884487,-0.14148213,0.12629043
435_RNA,-0.113150835,-0.20516013,-0.003391497,0.015234214,0.11834043,0.09706915,-0.14342548,0.079599775
438_RNA,-0.056981456,-0.1933036,-0.022619106,0.0076453956,0.019861793,0.009554312,-0.089842536,0.094684
441_RNA,0.19039643,-0.33626714,0.19495974,-0.08749357,0.049047545,-0.13289174,0.7351778,-0.46816272
442_RNA,0.23031509,-0.38829857,0.09699761,-0.29098785,-0.014304979,-0.1517437,0.7208261,-0.55049616
443_RNA,-0.075919405,-0.38487944,0.12325824,0.033693604,-0.009161247,0.0017883258,-0.18912475,0.21302249
445_RNA,-0.052113526,-0.20315494,0.104931936,0.10875958,0.16433387,0.16291611,-0.08587145,0.11457694
450_RNA,0.03346381,-0.20664336,0.16345437,0.18865834,0.0676915,-0.05619961,-0.08771183,0.19178222
452_RNA,0.21110658,-0.097699575,-0.42997578,-0.12625568,0.483677,-0.11802351,0.13068496,0.29452723
457_RNA,0.06711479,-0.091647655,0.19849671,0.14650075,0.17678878,-0.12732507,-0.17190458,-0.011289706
468_RNA,0.23027518,-0.042290792,-0.009753056,-0.10383352,0.16557197,0.14723034,0.5027832,-0.19729951
473_RNA,-0.0971595,0.002132194,0.713246,0.0658583,-0.22855213,0.2857481,0.74147284,0.54929274
478_RNA,0.13315165,-0.31698015,0.056243144,-0.2193567,0.029860163,-0.14069329,0.4548096,-0.39031142
480_RNA,0.18099892,-0.3296712,0.13508706,-0.20543723,-0.0077467915,-0.011514105,0.6105014,-0.36596352
484_RNA,0.15142971,-0.29382402,0.16020931,-0.16940111,-0.035952218,-0.12633124,0.56649065,-0.41010314
485_RNA,0.15383986,-0.087705284,0.1764685,0.22088374,0.24732067,-0.21741395,-0.19401604,-0.03117915
487_RNA,-0.02034178,-0.14485689,-0.109397955,-0.27089733,-0.09264798,-0.05511094,-0.004419851,0.49161872
488_RNA,0.06905553,-0.040554106,0.19229952,0.20992523,0.19096132,-0.27180713,-0.2974317,-0.08177771
489_RNA,0.016476784,-0.06248486,-0.16282822,-0.18553153,0.100657366,-0.0390959,0.067755505,0.33930278
490_RNA,-0.032310937,-0.16046397,0.02918496,0.07375518,0.051284753,0.06840478,-0.11609869,0.1679974
503_RNA,-0.22166368,0.1679451,0.67322755,-0.080063924,0.10347606,-0.11298481,0.88100207,0.59466046
506_RNA,-0.010153033,-0.26373124,0.05840204,0.083936565,0.09795588,0.08421077,-0.10808457,0.15399228
507_RNA,0.14873537,-0.22023903,0.3132854,0.2356212,0.12005313,0.010432042,-0.047458854,0.30484462
508_RNA,0.20337914,-0.32884791,0.06924245,-0.12283266,0.014824705,-0.10528017,0.6635441,-0.46447736
513_RNA,0.18368797,-0.3183319,-0.018984877,-0.24015118,0.055372164,0.0010665285,0.44136265,-0.25870618
521_RNA,-0.001034765,-0.28529146,0.119664334,0.08584351,0.0126056615,-0.03446549,-0.09988751,0.16939683
524_RNA,-0.4065012,-0.49411684,-0.035548188,-0.48154247,0.22082089,0.79363936,-0.11221608,-0.4814099
533_RNA,0.04547868,-0.2105815,0.10997789,0.12338773,0.111363836,0.06853465,-0.028174225,0.18178108
537_RNA,0.21648264,-0.3144273,0.16749208,-0.17032625,-0.016653782,-0.053882234,0.62748533,-0.31641695
543_RNA,-0.37050667,-0.14604844,0.90935725,0.19298561,0.057082526,0.223725,0.4227282,0.30966932
546_RNA,0.12804078,-0.31219354,0.18899535,0.030632814,-0.013460761,-0.17361909,0.4207448,-0.37293696
550_RNA,-0.02482766,-0.1369116,0.026707835,0.0921201,0.08555817,0.082691714,-0.13954186,0.18955895
559_RNA,0.11840018,-0.26733932,0.083580986,-0.043842938,-0.016867513,-0.053160675,0.3648045,-0.34540308
560_RNA,0.017211756,-0.21246211,0.024126343,0.07578238,0.075555205,0.03683459,-0.086607374,0.20776331
563_RNA,-0.28359413,-0.1571417,0.6408854,0.12996481,-0.10640222,0.16967018,0.42424306,0.370811
564_RNA,1.3469918,0.039657816,0.45634007,0.5669851,0.32971722,0.6306515,0.75035524,0.6583578
565_RNA,0.09034393,-0.02941793,0.09810371,0.21880448,0.12003613,0.06001076,-0.06523054,0.16985163
568_RNA,-0.02681329,-0.15190016,0.033611692,0.096545584,0.13591386,0.09045125,-0.101975404,0.10476518
572_RNA,-0.04561312,-0.16793571,0.06794507,0.10439894,0.12532714,-0.11278685,-0.21193185,0.014111599
575_RNA,-0.03569157,-0.09866141,0.09530661,0.16477124,0.1327614,-0.18171336,-0.11126748,-0.031880245
580_RNA,0.022700824,-0.17211,0.06301416,0.064542234,0.09011562,0.020789012,-0.12642376,0.12592836
581_RNA,-0.09591754,-0.17607433,0.0066302787,0.15067531,0.17659764,-0.052659698,-0.07291163,0.06356933
582_RNA,0.08241616,-0.32676166,0.336019,0.05312291,-0.06716778,-0.26689196,0.5759236,-0.69260454
584_RNA,-0.012056403,-0.05080643,0.44371557,-0.20218964,-0.060187273,-0.29013476,0.3754405,-0.4194424
588_RNA,1.2830813,-0.058468744,0.43366787,0.5280699,0.087224215,0.5035452,0.6942284,0.4778835
591_RNA,0.14771786,-0.22499745,0.05214437,-0.195082,0.064505614,-0.11160854,0.4728626,-0.32212055
593_RNA,-0.20455632,-0.17696838,-0.12386722,-0.29083636,0.14559221,0.09772586,-0.066161074,-0.21291512
598_RNA,-0.012371898,-0.13987665,0.070439845,0.09664679,0.08929766,0.00464613,-0.07344784,0.1348632
602_RNA,-0.07009895,-0.059959367,0.074741654,0.17807494,0.21399191,-0.11145022,-0.18021199,0.09365066
610_RNA,0.06765136,-0.10400112,0.12759596,0.18930167,0.07206641,0.075849704,-0.08217212,0.22498657
611_RNA,0.0938967,-0.2647831,0.3238959,-0.034956563,0.29477584,-0.12508348,-0.34766096,-0.28759664
615_RNA,0.18030806,-0.33766583,-0.026002847,-0.28180638,0.06797688,-0.1304433,0.43481427,-0.24721384
616_RNA,0.56651145,0.29084855,-0.5456693,0.08758056,0.83656454,-0.08108049,0.45489687,0.5244122
617_RNA,-0.04674221,-0.3045786,-0.053630747,0.06302871,0.11476444,-0.0004340334,-0.07378332,0.08729158
619_RNA,0.19258924,-0.090870425,0.18666509,0.0202848,0.164794,-0.1842809,-0.3121672,0.0187885
623_RNA,-0.104018584,-0.26958045,0.0593959,-0.03178707,0.13845457,0.06239783,-0.11487221,0.023367861
624_RNA,0.03013676,0.09948741,-0.06254531,-0.10009376,-0.05380807,-0.1681529,-0.025645286,0.36275554
625_RNA,-0.13042006,-0.08718901,-0.07375648,-0.26966628,-0.06921327,-0.11832547,0.024359439,0.44206277
631_RNA,0.23663312,-0.41285592,0.09061269,-0.15369824,-0.0042938422,-0.12552333,0.6858664,-0.4410023
632_RNA,-0.03426188,-0.2167181,0.09527332,0.104094416,0.15936746,0.07287697,-0.035993118,0.117370196
633_RNA,-0.09859733,-0.17241874,0.045634374,0.015651321,0.12356407,0.004559912,-0.059520647,0.093812585
638_RNA,-0.056310765,-0.10899519,0.016025417,0.014046376,-0.08703518,-0.11881272,0.4907198,-0.30304477
647_RNA,0.0027767005,-0.15554863,0.034307055,0.15433228,0.11150238,0.050105564,-0.051347215,0.20040469
652_RNA,0.09370835,-0.22717053,0.2326347,-0.024781475,0.277458,-0.15339123,-0.30209142,-0.13777757
653_RNA,-0.03343624,-0.16319966,0.030511402,0.023558067,0.0799969,0.07369826,-0.20992143,0.15252136
660_RNA,0.16767547,-0.006248487,0.11542498,0.022341574,0.058292218,-0.20249449,-0.31869158,-0.030462278
662_RNA,-0.10855527,-0.3248425,0.17618504,0.06704961,0.13704443,-0.009269439,-0.1342085,0.080385104
668_RNA,0.047011174,-0.23941664,0.20785926,0.02279306,-0.070892416,-0.12290477,0.38029626,-0.32447582
671_RNA,0.02671765,-0.05564294,0.0518547,0.10459127,0.124788426,-0.117444806,-0.1335906,0.07675486
