,0,1,2,3,4,5,6,7
113_ATAC,-0.14030962,-0.01254398,0.2371685,-0.071625516,0.21531004,-0.008349209,-0.024915295,-0.06909456
114_ATAC,0.2186353,0.2788866,0.36093524,-0.081067555,0.0051601157,-0.02120568,0.09276375,-0.0824185
115_ATAC,-0.5578743,-0.4540432,0.1273423,-0.2807986,-0.015524723,-0.13694619,-0.039410837,0.13388228
116_ATAC,0.19476955,-0.35827902,-0.15072384,0.06586062,0.31921238,-0.18404886,-0.05315607,-0.0999656
117_ATAC,-0.04555358,0.15201491,0.025890945,-0.43657175,0.17831923,-0.033853576,0.25419044,-0.27150163
118_ATAC,0.22024077,0.1850296,-0.07962206,-0.029138772,-0.2733547,-0.100393355,-0.18036719,0.1739911
119_ATAC,0.13479495,0.12414935,0.2912423,-0.09539029,0.10554816,-0.043350253,0.10460624,0.004507943
120_ATAC,-0.03317173,0.110772744,0.059173238,0.056774218,-0.023272231,-0.11471721,0.09765042,-0.2674226
121_ATAC,-0.09512017,-0.03463849,-0.051510923,-0.27133822,-0.242365,-0.5008359,-0.05207958,0.3174166
122_ATAC,-0.115392536,0.30428568,-0.35513622,0.49203423,0.020927183,0.20269251,-0.45970595,-0.0046267183
123_ATAC,-0.019461567,0.38296947,-0.22428805,0.21488613,0.011301391,0.3922888,-0.1508608,0.14153358
124_ATAC,0.010622791,0.12725013,0.32921267,-0.21743412,0.1356388,-0.13240953,-0.05514182,0.17394777
125_ATAC,-0.24887867,-0.042055465,0.06832479,0.13253608,-0.16162655,0.28061312,0.19323441,-0.0226809
127_ATAC,-0.07143723,-0.043737732,0.23493613,-0.16208488,0.23947658,-0.0011346164,-0.09480183,-0.016964616
128_ATAC,0.0076055145,-0.101566814,0.19729613,-0.42045677,0.0178972,-0.12914297,0.3336742,-0.040779527
129_ATAC,-0.008943954,-0.015298348,0.05379779,-0.08612109,0.0067004785,-0.086220756,-0.18495266,0.44046092
132_ATAC,0.48358068,-0.15764688,0.40617967,0.090247355,-0.21211255,0.55994856,0.36125633,0.17131937
133_ATAC,0.09106469,0.28051916,-0.044675983,0.099238135,-0.1770288,-0.011088432,0.42309207,0.3019768
134_ATAC,0.06530876,-0.25602973,0.30767933,-0.4838224,-0.03455875,0.025792854,0.14479275,-0.12880027
135_ATAC,0.3127705,-0.034097385,-0.09444174,0.073267676,0.4493692,-0.100900486,0.072300315,-0.046768393
136_ATAC,-0.0062986026,0.061883193,0.28857064,-0.014882897,0.0110249445,-0.041043784,-0.13840221,-0.20815621
138_ATAC,-0.07783981,0.102949314,0.32059574,0.04056507,-0.25860447,-0.135181,-0.15185708,0.19251442
140_ATAC,0.29918745,0.04179075,0.116896965,0.034431774,0.3665038,0.23752546,-0.16122589,-0.27576998
141_ATAC,0.1076277,0.05373693,0.22798853,-0.05451084,0.012152955,-0.049260005,-0.05990351,-0.13892141
142_ATAC,-0.2665805,-0.2506707,-0.2628223,0.20378086,-0.28527027,-0.25246367,-0.4157245,0.3170613
143_ATAC,-0.08823845,0.06119706,-0.09876307,-0.03503521,-0.013799503,0.08305516,0.19403054,0.062941484
144_ATAC,0.0993145,-0.03616756,-0.3170396,0.24425218,-0.18627512,0.011270887,0.31268975,0.2779128
145_ATAC,-0.084842615,0.03303394,0.16845678,-0.18576694,-0.18825279,-0.2179386,0.032171592,-0.18343899
146_ATAC,-0.14697322,0.20583913,0.23107769,-0.13210645,-0.2275923,-0.11502749,0.09839173,-0.351639
147_ATAC,-0.31436184,0.019896682,0.16461384,-0.22046007,-0.13105074,-0.31224406,-0.0075958744,0.31738558
149_ATAC,0.23656917,0.29498354,0.43644825,-0.10634103,-0.012179963,-0.10780695,0.0016890466,-0.060776737
150_ATAC,0.16187899,-0.09096144,0.16473593,-0.11813041,-0.11332945,-0.24477085,-0.15534934,0.034018606
